#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft
2022,2,22,8,56,MM,MM,MM,1.5,17,5.8,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,22,8,26,MM,MM,MM,1.5,17,6,307,MM,MM,24.9,MM,MM,MM,MM
2022,2,22,7,56,MM,MM,MM,1.5,15,5.8,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,22,7,26,MM,MM,MM,1.5,17,5.7,298,MM,MM,25,MM,MM,MM,MM
2022,2,22,6,56,MM,MM,MM,1.5,10,5.5,343,MM,MM,25,MM,MM,MM,MM
2022,2,22,6,26,MM,MM,MM,1.4,17,5.5,291,MM,MM,25,MM,MM,MM,MM
2022,2,22,5,56,MM,MM,MM,1.5,9,5.9,345,MM,MM,25,MM,MM,MM,MM
2022,2,22,5,26,MM,MM,MM,1.5,17,6,305,MM,MM,25,MM,MM,MM,MM
2022,2,22,4,56,MM,MM,MM,1.5,9,5.9,3,MM,MM,25,MM,MM,MM,MM
2022,2,22,4,26,MM,MM,MM,1.4,9,6,352,MM,MM,25,MM,MM,MM,MM
2022,2,22,3,56,MM,MM,MM,1.5,9,6.2,359,MM,MM,25,MM,MM,MM,MM
2022,2,22,3,26,MM,MM,MM,1.4,11,6.2,338,MM,MM,25,MM,MM,MM,MM
2022,2,22,2,56,MM,MM,MM,1.4,9,5.8,349,MM,MM,25,MM,MM,MM,MM
2022,2,22,2,26,MM,MM,MM,1.5,9,6.3,357,MM,MM,25,MM,MM,MM,MM
2022,2,22,1,56,MM,MM,MM,1.4,10,6,350,MM,MM,25,MM,MM,MM,MM
2022,2,22,1,26,MM,MM,MM,1.4,9,6.2,359,MM,MM,25,MM,MM,MM,MM
2022,2,22,0,56,MM,MM,MM,1.3,10,6.1,2,MM,MM,25,MM,MM,MM,MM
2022,2,22,0,26,MM,MM,MM,1.3,9,6.3,4,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,23,56,MM,MM,MM,1.3,8,6.2,13,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,23,26,MM,MM,MM,1.5,9,6.5,2,MM,MM,25,MM,MM,MM,MM
2022,2,21,22,56,MM,MM,MM,1.3,9,6.2,2,MM,MM,25,MM,MM,MM,MM
2022,2,21,22,26,MM,MM,MM,1.4,9,6.3,352,MM,MM,25,MM,MM,MM,MM
2022,2,21,21,56,MM,MM,MM,1.4,9,6.2,356,MM,MM,25,MM,MM,MM,MM
2022,2,21,21,26,MM,MM,MM,1.4,10,6.4,357,MM,MM,25,MM,MM,MM,MM
2022,2,21,20,56,MM,MM,MM,1.4,9,6.1,3,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,20,26,MM,MM,MM,1.5,8,6.3,357,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,19,56,MM,MM,MM,1.5,9,6,352,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,19,26,MM,MM,MM,1.6,10,6.4,355,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,18,56,MM,MM,MM,1.4,9,6,356,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,18,26,MM,MM,MM,1.5,9,6.4,349,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,17,56,MM,MM,MM,1.5,9,6.8,357,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,17,26,MM,MM,MM,1.5,9,6.6,11,MM,MM,24.9,MM,MM,MM,MM
2022,2,21,16,56,MM,MM,MM,1.5,10,6.5,353,MM,MM,25,MM,MM,MM,MM
2022,2,21,16,26,MM,MM,MM,1.5,10,6.2,0,MM,MM,25,MM,MM,MM,MM
2022,2,21,15,56,MM,MM,MM,1.5,9,6,0,MM,MM,25,MM,MM,MM,MM
2022,2,21,15,26,MM,MM,MM,1.5,10,6.6,350,MM,MM,25,MM,MM,MM,MM
2022,2,21,14,56,MM,MM,MM,1.6,10,7.1,355,MM,MM,25,MM,MM,MM,MM
2022,2,21,14,26,MM,MM,MM,1.6,10,7.2,357,MM,MM,25,MM,MM,MM,MM
2022,2,21,13,56,MM,MM,MM,1.6,11,7.1,359,MM,MM,25,MM,MM,MM,MM
2022,2,21,13,26,MM,MM,MM,1.6,9,7.2,14,MM,MM,25,MM,MM,MM,MM
2022,2,21,12,56,MM,MM,MM,1.5,11,7.1,359,MM,MM,25,MM,MM,MM,MM
2022,2,21,12,26,MM,MM,MM,1.6,10,7.2,343,MM,MM,25,MM,MM,MM,MM
2022,2,21,11,56,MM,MM,MM,1.6,9,7.4,7,MM,MM,25,MM,MM,MM,MM
2022,2,21,11,26,MM,MM,MM,1.5,10,7.2,357,MM,MM,25,MM,MM,MM,MM
2022,2,21,10,56,MM,MM,MM,1.6,11,7.6,352,MM,MM,25,MM,MM,MM,MM
2022,2,21,10,26,MM,MM,MM,1.6,10,7.5,343,MM,MM,25,MM,MM,MM,MM
2022,2,21,9,56,MM,MM,MM,1.5,11,7.1,6,MM,MM,25,MM,MM,MM,MM
2022,2,21,9,26,MM,MM,MM,1.7,10,7.3,348,MM,MM,25,MM,MM,MM,MM
2022,2,21,8,56,MM,MM,MM,1.7,10,7.5,346,MM,MM,25,MM,MM,MM,MM
2022,2,21,8,26,MM,MM,MM,1.8,11,7.9,339,MM,MM,25,MM,MM,MM,MM
2022,2,21,7,56,MM,MM,MM,1.7,11,7.8,335,MM,MM,25,MM,MM,MM,MM
2022,2,21,7,26,MM,MM,MM,1.8,11,7.9,350,MM,MM,25,MM,MM,MM,MM
2022,2,21,6,56,MM,MM,MM,1.7,11,7.5,343,MM,MM,25,MM,MM,MM,MM
2022,2,21,6,26,MM,MM,MM,1.8,11,7.8,332,MM,MM,25,MM,MM,MM,MM
2022,2,21,5,56,MM,MM,MM,1.6,11,7.2,338,MM,MM,25,MM,MM,MM,MM
2022,2,21,5,26,MM,MM,MM,1.6,11,7.2,332,MM,MM,25,MM,MM,MM,MM
2022,2,21,4,56,MM,MM,MM,1.8,10,7.5,340,MM,MM,25,MM,MM,MM,MM
2022,2,21,4,26,MM,MM,MM,1.8,11,7.6,335,MM,MM,25,MM,MM,MM,MM
2022,2,21,3,56,MM,MM,MM,1.6,11,7.2,345,MM,MM,25,MM,MM,MM,MM
2022,2,21,3,26,MM,MM,MM,1.7,11,7.2,333,MM,MM,25,MM,MM,MM,MM
2022,2,21,2,56,MM,MM,MM,1.8,11,7.6,338,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,2,26,MM,MM,MM,1.8,11,7.7,338,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,1,56,MM,MM,MM,1.8,12,7.4,326,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,1,26,MM,MM,MM,1.8,13,7.8,322,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,0,56,MM,MM,MM,1.9,13,7.7,339,MM,MM,25.1,MM,MM,MM,MM
2022,2,21,0,26,MM,MM,MM,1.9,13,7.9,335,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,23,56,MM,MM,MM,2.2,11,8.2,335,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,23,26,MM,MM,MM,2,12,7.9,338,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,22,56,MM,MM,MM,1.8,13,7.4,331,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,22,26,MM,MM,MM,2,13,7.9,331,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,21,56,MM,MM,MM,1.8,11,7.2,332,MM,MM,25,MM,MM,MM,MM
2022,2,20,21,26,MM,MM,MM,2,13,7.8,338,MM,MM,25,MM,MM,MM,MM
2022,2,20,20,56,MM,MM,MM,2,13,7.5,333,MM,MM,25,MM,MM,MM,MM
2022,2,20,20,26,MM,MM,MM,2,13,7.6,329,MM,MM,25,MM,MM,MM,MM
2022,2,20,19,56,MM,MM,MM,2.1,13,7.9,322,MM,MM,25,MM,MM,MM,MM
2022,2,20,19,26,MM,MM,MM,2.2,13,8.1,322,MM,MM,25,MM,MM,MM,MM
2022,2,20,18,56,MM,MM,MM,2.1,13,7.6,336,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,18,26,MM,MM,MM,2.1,13,7.6,326,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,17,56,MM,MM,MM,2.1,13,7.9,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,17,26,MM,MM,MM,2.2,13,8,328,MM,MM,25,MM,MM,MM,MM
2022,2,20,16,56,MM,MM,MM,2,13,7.7,321,MM,MM,25,MM,MM,MM,MM
2022,2,20,16,26,MM,MM,MM,1.9,13,7.6,324,MM,MM,25,MM,MM,MM,MM
2022,2,20,15,56,MM,MM,MM,2.1,13,8.2,324,MM,MM,25,MM,MM,MM,MM
2022,2,20,15,26,MM,MM,MM,2,13,7.7,321,MM,MM,25,MM,MM,MM,MM
2022,2,20,14,56,MM,MM,MM,2.2,13,8.1,318,MM,MM,25,MM,MM,MM,MM
2022,2,20,14,26,MM,MM,MM,2.1,13,8.1,317,MM,MM,25,MM,MM,MM,MM
2022,2,20,13,56,MM,MM,MM,2,12,7.8,332,MM,MM,25,MM,MM,MM,MM
2022,2,20,13,26,MM,MM,MM,1.9,14,7.5,325,MM,MM,25,MM,MM,MM,MM
2022,2,20,12,56,MM,MM,MM,2.1,13,8,325,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,12,26,MM,MM,MM,2,13,8,322,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,11,56,MM,MM,MM,2.3,10,8.2,353,MM,MM,25,MM,MM,MM,MM
2022,2,20,11,26,MM,MM,MM,2.1,14,8.6,325,MM,MM,25,MM,MM,MM,MM
2022,2,20,10,56,MM,MM,MM,2.2,13,8.4,332,MM,MM,25,MM,MM,MM,MM
2022,2,20,10,26,MM,MM,MM,2,13,8,324,MM,MM,25,MM,MM,MM,MM
2022,2,20,9,56,MM,MM,MM,2,13,8.2,329,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,9,26,MM,MM,MM,2,14,8.1,329,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,8,56,MM,MM,MM,2.1,13,8.3,332,MM,MM,25,MM,MM,MM,MM
2022,2,20,8,26,MM,MM,MM,2.3,13,8.8,318,MM,MM,25,MM,MM,MM,MM
2022,2,20,7,56,MM,MM,MM,2.5,13,9.3,318,MM,MM,25,MM,MM,MM,MM
2022,2,20,7,26,MM,MM,MM,2.3,13,9,322,MM,MM,25,MM,MM,MM,MM
2022,2,20,6,56,MM,MM,MM,2.2,13,8.9,318,MM,MM,25,MM,MM,MM,MM
2022,2,20,6,26,MM,MM,MM,2.2,14,8.8,324,MM,MM,25,MM,MM,MM,MM
2022,2,20,5,56,MM,MM,MM,2.1,14,8.5,322,MM,MM,25,MM,MM,MM,MM
2022,2,20,5,26,MM,MM,MM,2.3,13,9,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,20,4,56,MM,MM,MM,2.2,13,8.6,315,MM,MM,25,MM,MM,MM,MM
2022,2,20,4,26,MM,MM,MM,2.4,14,8.9,314,MM,MM,25,MM,MM,MM,MM
2022,2,20,3,56,MM,MM,MM,2.4,14,9.2,317,MM,MM,25,MM,MM,MM,MM
2022,2,20,3,26,MM,MM,MM,2.4,14,9.1,314,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,2,56,MM,MM,MM,2.5,15,9.4,311,MM,MM,25.1,MM,MM,MM,MM
2022,2,20,2,26,MM,MM,MM,2.6,14,9.7,314,MM,MM,25.2,MM,MM,MM,MM
2022,2,20,1,56,MM,MM,MM,2.3,15,9.3,317,MM,MM,25.2,MM,MM,MM,MM
2022,2,20,1,26,MM,MM,MM,2.6,13,9.8,315,MM,MM,25.2,MM,MM,MM,MM
2022,2,20,0,56,MM,MM,MM,2.3,13,9.5,324,MM,MM,25.2,MM,MM,MM,MM
2022,2,20,0,26,MM,MM,MM,2.4,13,9.9,325,MM,MM,25.3,MM,MM,MM,MM
2022,2,19,23,56,MM,MM,MM,2.4,15,9.8,315,MM,MM,25.3,MM,MM,MM,MM
2022,2,19,23,26,MM,MM,MM,2.2,13,8.8,322,MM,MM,25.2,MM,MM,MM,MM
2022,2,19,22,56,MM,MM,MM,2.3,13,9.2,326,MM,MM,25.2,MM,MM,MM,MM
2022,2,19,22,26,MM,MM,MM,2.3,15,9.8,315,MM,MM,25.1,MM,MM,MM,MM
2022,2,19,21,56,MM,MM,MM,2.2,13,9.6,315,MM,MM,25.2,MM,MM,MM,MM
2022,2,19,21,26,MM,MM,MM,2.4,12,9.6,321,MM,MM,25.1,MM,MM,MM,MM
2022,2,19,20,56,MM,MM,MM,2.5,13,10,322,MM,MM,25.2,MM,MM,MM,MM
2022,2,19,20,26,MM,MM,MM,2.2,15,9.7,315,MM,MM,25.3,MM,MM,MM,MM
2022,2,19,19,56,MM,MM,MM,2.4,12,9.7,315,MM,MM,25.1,MM,MM,MM,MM
2022,2,19,19,26,MM,MM,MM,2.3,10,9.4,338,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,18,56,MM,MM,MM,2.3,13,9.6,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,18,26,MM,MM,MM,2.5,10,9.4,340,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,17,56,MM,MM,MM,2.2,13,9.7,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,17,26,MM,MM,MM,2.5,13,9.9,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,16,56,MM,MM,MM,2.3,12,10,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,16,26,MM,MM,MM,2,13,9.7,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,15,56,MM,MM,MM,2,13,9.7,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,15,26,MM,MM,MM,2.1,13,10,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,14,56,MM,MM,MM,1.9,13,9.8,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,14,26,MM,MM,MM,2,13,9.8,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,13,56,MM,MM,MM,1.8,13,9.2,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,13,26,MM,MM,MM,1.8,13,9.3,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,12,56,MM,MM,MM,1.7,13,9.3,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,12,26,MM,MM,MM,1.8,13,9.4,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,11,56,MM,MM,MM,1.6,13,9.2,324,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,11,26,MM,MM,MM,1.8,13,9.6,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,10,56,MM,MM,MM,1.6,14,8.7,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,10,26,MM,MM,MM,1.8,13,9,325,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,9,56,MM,MM,MM,1.8,13,8.9,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,9,26,MM,MM,MM,1.7,14,8.6,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,8,56,MM,MM,MM,1.6,14,8.4,324,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,8,26,MM,MM,MM,1.7,13,8.7,322,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,7,56,MM,MM,MM,1.6,14,8.2,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,7,26,MM,MM,MM,1.8,14,8.2,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,6,56,MM,MM,MM,1.8,14,8.2,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,6,26,MM,MM,MM,1.8,14,8.1,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,5,56,MM,MM,MM,1.9,14,8.4,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,5,26,MM,MM,MM,1.7,14,7.5,319,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,4,56,MM,MM,MM,1.8,14,8.4,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,19,4,26,MM,MM,MM,1.8,14,8.5,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,19,3,56,MM,MM,MM,2.1,14,9.4,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,19,3,26,MM,MM,MM,1.8,14,8.3,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,2,56,MM,MM,MM,1.9,14,8.6,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,2,26,MM,MM,MM,1.9,14,8.9,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,1,56,MM,MM,MM,1.8,15,8.6,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,1,26,MM,MM,MM,1.8,14,8.5,307,MM,MM,24.9,MM,MM,MM,MM
2022,2,19,0,56,MM,MM,MM,1.7,15,8.5,312,MM,MM,25,MM,MM,MM,MM
2022,2,19,0,26,MM,MM,MM,2,15,9.2,317,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,23,56,MM,MM,MM,1.9,15,8.7,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,23,26,MM,MM,MM,1.8,15,8.5,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,22,56,MM,MM,MM,1.7,14,8.7,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,22,26,MM,MM,MM,1.6,15,8.1,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,21,56,MM,MM,MM,1.5,11,8.1,336,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,21,26,MM,MM,MM,1.7,15,9,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,20,56,MM,MM,MM,1.5,15,8,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,20,26,MM,MM,MM,1.6,11,8.3,345,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,19,56,MM,MM,MM,1.7,13,8.5,328,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,19,26,MM,MM,MM,1.8,15,8.6,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,18,56,MM,MM,MM,1.7,12,8.4,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,18,26,MM,MM,MM,1.9,13,8.8,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,17,56,MM,MM,MM,1.8,13,8.9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,17,26,MM,MM,MM,1.9,13,8.7,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,16,56,MM,MM,MM,1.8,13,8.9,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,16,26,MM,MM,MM,1.8,13,8.5,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,15,56,MM,MM,MM,1.9,13,8.8,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,15,26,MM,MM,MM,1.6,12,7.9,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,14,56,MM,MM,MM,1.9,12,8.3,308,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,14,26,MM,MM,MM,2,13,8.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,13,56,MM,MM,MM,2,12,8.3,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,13,26,MM,MM,MM,2,12,8.2,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,12,56,MM,MM,MM,1.9,13,8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,12,26,MM,MM,MM,2,13,8,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,11,56,MM,MM,MM,2.1,13,8.1,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,11,26,MM,MM,MM,2,13,8.3,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,10,56,MM,MM,MM,1.9,13,7.9,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,10,26,MM,MM,MM,2,13,8,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,9,56,MM,MM,MM,2,13,8.3,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,9,26,MM,MM,MM,1.9,13,8.5,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,8,56,MM,MM,MM,1.9,13,8.3,325,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,8,26,MM,MM,MM,2.1,13,8.8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,7,56,MM,MM,MM,2.1,13,8.8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,7,26,MM,MM,MM,2.2,13,8.8,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,6,56,MM,MM,MM,2,13,8,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,6,26,MM,MM,MM,2,13,8.5,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,5,56,MM,MM,MM,2.1,13,8.3,305,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,5,26,MM,MM,MM,2,14,8.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,4,56,MM,MM,MM,2,13,8.6,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,4,26,MM,MM,MM,2.2,14,8.8,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,3,56,MM,MM,MM,2.1,14,8.6,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,3,26,MM,MM,MM,2,14,8.2,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,2,56,MM,MM,MM,1.9,13,7.8,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,18,2,26,MM,MM,MM,2,13,7.8,314,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,1,56,MM,MM,MM,2.1,14,8.4,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,1,26,MM,MM,MM,2.1,13,8.6,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,0,56,MM,MM,MM,2.1,14,9.1,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,18,0,26,MM,MM,MM,2,13,8.6,312,MM,MM,25,MM,MM,MM,MM
2022,2,17,23,56,MM,MM,MM,2.1,14,9.1,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,23,26,MM,MM,MM,2.2,14,9.2,317,MM,MM,25,MM,MM,MM,MM
2022,2,17,22,56,MM,MM,MM,2.1,14,8.8,318,MM,MM,25,MM,MM,MM,MM
2022,2,17,22,26,MM,MM,MM,2.3,14,9.4,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,21,56,MM,MM,MM,2.1,13,9,331,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,21,26,MM,MM,MM,2.1,14,9.1,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,20,56,MM,MM,MM,2.1,14,9.2,318,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,20,26,MM,MM,MM,2.3,13,9.6,321,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,19,56,MM,MM,MM,2.2,14,9.6,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,19,26,MM,MM,MM,2.2,14,9.6,322,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,18,56,MM,MM,MM,2.6,14,10.1,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,18,26,MM,MM,MM,2.3,14,9.4,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,17,56,MM,MM,MM,2.3,14,9.9,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,17,26,MM,MM,MM,2.6,13,10.4,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,16,56,MM,MM,MM,2.6,13,10.2,321,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,16,26,MM,MM,MM,2.3,14,10.1,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,15,56,MM,MM,MM,2.6,14,10.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,15,26,MM,MM,MM,2.6,14,10.4,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,14,56,MM,MM,MM,2.6,14,10.5,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,14,26,MM,MM,MM,2.7,14,10.6,319,MM,MM,24.7,MM,MM,MM,MM
2022,2,17,13,56,MM,MM,MM,2.5,14,10.7,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,13,26,MM,MM,MM,2.4,13,10.1,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,12,56,MM,MM,MM,2.4,14,10.4,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,12,26,MM,MM,MM,2.6,14,10.9,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,11,56,MM,MM,MM,2.4,13,10.2,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,11,26,MM,MM,MM,2.4,14,10.5,314,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,10,56,MM,MM,MM,2,14,9.2,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,10,26,MM,MM,MM,2.4,14,10,311,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,9,56,MM,MM,MM,2.6,14,10.2,319,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,9,26,MM,MM,MM,2.1,14,9.1,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,8,56,MM,MM,MM,2.3,14,9.9,318,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,8,26,MM,MM,MM,2.3,14,10.1,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,7,56,MM,MM,MM,2.8,14,11.1,310,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,7,26,MM,MM,MM,2.1,14,9.4,317,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,6,56,MM,MM,MM,2.6,14,10.1,312,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,6,26,MM,MM,MM,2.5,14,10.1,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,5,56,MM,MM,MM,2.7,14,10.7,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,5,26,MM,MM,MM,2.7,14,10.8,307,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,4,56,MM,MM,MM,2.7,14,10.6,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,4,26,MM,MM,MM,2.5,14,10.2,315,MM,MM,24.8,MM,MM,MM,MM
2022,2,17,3,56,MM,MM,MM,2.6,15,9.9,305,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,3,26,MM,MM,MM,2.8,14,10.6,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,2,56,MM,MM,MM,2.3,13,9.7,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,2,26,MM,MM,MM,2.8,15,10.6,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,1,56,MM,MM,MM,2.5,15,9.9,312,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,1,26,MM,MM,MM,2.5,14,9.8,307,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,0,56,MM,MM,MM,2.4,13,9.8,311,MM,MM,24.9,MM,MM,MM,MM
2022,2,17,0,26,MM,MM,MM,2.3,15,9.7,315,MM,MM,24.9,MM,MM,MM,MM
2022,2,16,23,56,MM,MM,MM,2.5,14,10.2,310,MM,MM,24.9,MM,MM,MM,MM
2022,2,16,23,26,MM,MM,MM,2.3,13,9.4,308,MM,MM,24.9,MM,MM,MM,MM
2022,2,16,22,56,MM,MM,MM,2.3,15,9.2,315,MM,MM,24.9,MM,MM,MM,MM
